"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","STINT","TOT","PC_PA","M","2017-05",0.7977273,
"CAN","STINT","TOT","PC_PA","M","2017-06",0.8286363,
"CAN","STINT","TOT","PC_PA","M","2017-07",1.123,
"CAN","STINT","TOT","PC_PA","M","2017-08",1.198636,
"CAN","STINT","TOT","PC_PA","M","2017-09",1.321,
"CAN","STINT","TOT","PC_PA","M","2017-10",1.329048,
"CAN","STINT","TOT","PC_PA","M","2017-11",1.328095,
"CAN","STINT","TOT","PC_PA","M","2017-12",1.372105,
"CAN","STINT","TOT","PC_PA","M","2018-01",1.552727,
"CAN","STINT","TOT","PC_PA","M","2018-02",1.547895,
"CAN","STINT","TOT","PC_PA","M","2018-03",1.59619,
"CAN","STINT","TOT","PC_PA","M","2018-04",1.639048,
"CAN","STINT","TOT","PC_PA","M","2018-05",1.65,
"CAN","STINT","TOT","PC_PA","M","2018-06",1.65,
"CAN","STINT","TOT","PC_PA","M","2018-07",1.796191,
"CAN","STINT","TOT","PC_PA","M","2018-08",1.842727,
"CAN","STINT","TOT","PC_PA","M","2018-09",1.874737,
"CAN","STINT","TOT","PC_PA","M","2018-10",2.013182,
"CAN","STINT","TOT","PC_PA","M","2018-11",2.131905,
"CAN","STINT","TOT","PC_PA","M","2018-12",2.192631,
"CAN","STINT","TOT","PC_PA","M","2019-01",2.142984,
"CAN","STINT","TOT","PC_PA","M","2019-02",1.988763,
"CAN","STINT","TOT","PC_PA","M","2019-03",1.862238,
"CAN","STINT","TOT","PC_PA","M","2019-04",1.863494,
"CAN","STINT","TOT","PC_PA","M","2019-05",1.87211,
"CAN","STINT","TOT","PC_PA","M","2019-06",1.842199,
"CAN","STINT","TOT","PC_PA","M","2019-07",1.839895,
"CAN","STINT","TOT","PC_PA","M","2019-08",1.840029,
"CAN","STINT","TOT","PC_PA","M","2019-09",1.832785,
"CAN","STINT","TOT","PC_PA","M","2019-10",1.844795,
"CAN","STINT","TOT","PC_PA","M","2019-11",1.845125,
"CAN","STINT","TOT","PC_PA","M","2019-12",1.90931,
"CAN","STINT","TOT","PC_PA","M","2020-01",1.912474,
"CAN","STINT","TOT","PC_PA","M","2020-02",1.802298,
"CAN","STINT","TOT","PC_PA","M","2020-03",1.267285,
"CAN","STINT","TOT","PC_PA","M","2020-04",0.4828462,
"CAN","STINT","TOT","PC_PA","M","2020-05",0.344752,
"CAN","STINT","TOT","PC_PA","M","2020-06",0.3055641,
"CAN","STINT","TOT","PC_PA","M","2020-07",0.2829986,
"CAN","STINT","TOT","PC_PA","M","2020-08",0.25565,
"CAN","STINT","TOT","PC_PA","M","2020-09",0.2514162,
"CAN","STINT","TOT","PC_PA","M","2020-10",0.2452181,
"CAN","STINT","TOT","PC_PA","M","2020-11",0.237422,
"CAN","STINT","TOT","PC_PA","M","2020-12",0.235101,
"CAN","STINT","TOT","PC_PA","M","2021-01",0.1978955,
"CAN","STINT","TOT","PC_PA","M","2021-02",0.1783747,
"CAN","STINT","TOT","PC_PA","M","2021-03",0.1873117,
"CAN","STINT","TOT","PC_PA","M","2021-04",0.1820467,
"CAN","STINT","TOT","PC_PA","M","2021-05",0.182691,
"CAN","STINT","TOT","PC_PA","M","2021-06",0.1855759,
"CAN","STINT","TOT","PC_PA","M","2021-07",0.2037867,
"CAN","STINT","TOT","PC_PA","M","2021-08",0.2114875,
"DEU","STINT","TOT","PC_PA","M","2011-01",1.0172,
"DEU","STINT","TOT","PC_PA","M","2011-02",1.0867,
"DEU","STINT","TOT","PC_PA","M","2011-03",1.1755,
"DEU","STINT","TOT","PC_PA","M","2011-04",1.3212,
"DEU","STINT","TOT","PC_PA","M","2011-05",1.4251,
"DEU","STINT","TOT","PC_PA","M","2011-06",1.4886,
"DEU","STINT","TOT","PC_PA","M","2011-07",1.5976,
"DEU","STINT","TOT","PC_PA","M","2011-08",1.5521,
"DEU","STINT","TOT","PC_PA","M","2011-09",1.5365,
"DEU","STINT","TOT","PC_PA","M","2011-10",1.5759,
"DEU","STINT","TOT","PC_PA","M","2011-11",1.4847,
"DEU","STINT","TOT","PC_PA","M","2011-12",1.4261,
"DEU","STINT","TOT","PC_PA","M","2012-01",1.2222,
"DEU","STINT","TOT","PC_PA","M","2012-02",1.0483,
"DEU","STINT","TOT","PC_PA","M","2012-03",0.8585,
"DEU","STINT","TOT","PC_PA","M","2012-04",0.7443,
"DEU","STINT","TOT","PC_PA","M","2012-05",0.6849,
"DEU","STINT","TOT","PC_PA","M","2012-06",0.6589,
"DEU","STINT","TOT","PC_PA","M","2012-07",0.497,
"DEU","STINT","TOT","PC_PA","M","2012-08",0.3324,
"DEU","STINT","TOT","PC_PA","M","2012-09",0.2463,
"DEU","STINT","TOT","PC_PA","M","2012-10",0.2079,
"DEU","STINT","TOT","PC_PA","M","2012-11",0.192,
"DEU","STINT","TOT","PC_PA","M","2012-12",0.1855,
"DEU","STINT","TOT","PC_PA","M","2013-01",0.2049,
"DEU","STINT","TOT","PC_PA","M","2013-02",0.2234,
"DEU","STINT","TOT","PC_PA","M","2013-03",0.2061,
"DEU","STINT","TOT","PC_PA","M","2013-04",0.2089,
"DEU","STINT","TOT","PC_PA","M","2013-05",0.2012,
"DEU","STINT","TOT","PC_PA","M","2013-06",0.2103,
"DEU","STINT","TOT","PC_PA","M","2013-07",0.2214,
"DEU","STINT","TOT","PC_PA","M","2013-08",0.2259,
"DEU","STINT","TOT","PC_PA","M","2013-09",0.2232,
"DEU","STINT","TOT","PC_PA","M","2013-10",0.2258,
"DEU","STINT","TOT","PC_PA","M","2013-11",0.2234,
"DEU","STINT","TOT","PC_PA","M","2013-12",0.2735,
"DEU","STINT","TOT","PC_PA","M","2014-01",0.292,
"DEU","STINT","TOT","PC_PA","M","2014-02",0.2881,
"DEU","STINT","TOT","PC_PA","M","2014-03",0.3053,
"DEU","STINT","TOT","PC_PA","M","2014-04",0.3297,
"DEU","STINT","TOT","PC_PA","M","2014-05",0.3246,
"DEU","STINT","TOT","PC_PA","M","2014-06",0.2414,
"DEU","STINT","TOT","PC_PA","M","2014-07",0.205,
"DEU","STINT","TOT","PC_PA","M","2014-08",0.1916,
"DEU","STINT","TOT","PC_PA","M","2014-09",0.0971,
"DEU","STINT","TOT","PC_PA","M","2014-10",0.0826,
"DEU","STINT","TOT","PC_PA","M","2014-11",0.0809,
"DEU","STINT","TOT","PC_PA","M","2014-12",0.0809,
"DEU","STINT","TOT","PC_PA","M","2015-01",0.0627,
"DEU","STINT","TOT","PC_PA","M","2015-02",0.0482,
"DEU","STINT","TOT","PC_PA","M","2015-03",0.0272,
"DEU","STINT","TOT","PC_PA","M","2015-04",0.0047,
"DEU","STINT","TOT","PC_PA","M","2015-05",-0.0104,
"DEU","STINT","TOT","PC_PA","M","2015-06",-0.0139,
"DEU","STINT","TOT","PC_PA","M","2015-07",-0.0187,
"DEU","STINT","TOT","PC_PA","M","2015-08",-0.0277,
"DEU","STINT","TOT","PC_PA","M","2015-09",-0.037,
"DEU","STINT","TOT","PC_PA","M","2015-10",-0.0536,
"DEU","STINT","TOT","PC_PA","M","2015-11",-0.0876,
"DEU","STINT","TOT","PC_PA","M","2015-12",-0.1263,
"DEU","STINT","TOT","PC_PA","M","2016-01",-0.1461,
"DEU","STINT","TOT","PC_PA","M","2016-02",-0.1836,
"DEU","STINT","TOT","PC_PA","M","2016-03",-0.2285,
"DEU","STINT","TOT","PC_PA","M","2016-04",-0.2492,
"DEU","STINT","TOT","PC_PA","M","2016-05",-0.2572,
"DEU","STINT","TOT","PC_PA","M","2016-06",-0.2679,
"DEU","STINT","TOT","PC_PA","M","2016-07",-0.2945,
"DEU","STINT","TOT","PC_PA","M","2016-08",-0.2982,
"DEU","STINT","TOT","PC_PA","M","2016-09",-0.3016,
"DEU","STINT","TOT","PC_PA","M","2016-10",-0.309,
"DEU","STINT","TOT","PC_PA","M","2016-11",-0.3127,
"DEU","STINT","TOT","PC_PA","M","2016-12",-0.3158,
"DEU","STINT","TOT","PC_PA","M","2017-01",-0.3255,
"DEU","STINT","TOT","PC_PA","M","2017-02",-0.3286,
"DEU","STINT","TOT","PC_PA","M","2017-03",-0.3293,
"DEU","STINT","TOT","PC_PA","M","2017-04",-0.3304,
"DEU","STINT","TOT","PC_PA","M","2017-05",-0.3295,
"DEU","STINT","TOT","PC_PA","M","2017-06",-0.33,
"DEU","STINT","TOT","PC_PA","M","2017-07",-0.3304,
"DEU","STINT","TOT","PC_PA","M","2017-08",-0.3291,
"DEU","STINT","TOT","PC_PA","M","2017-09",-0.3294,
"DEU","STINT","TOT","PC_PA","M","2017-10",-0.3295,
"DEU","STINT","TOT","PC_PA","M","2017-11",-0.329,
"DEU","STINT","TOT","PC_PA","M","2017-12",-0.3279,
"DEU","STINT","TOT","PC_PA","M","2018-01",-0.3285,
"DEU","STINT","TOT","PC_PA","M","2018-02",-0.3285,
"DEU","STINT","TOT","PC_PA","M","2018-03",-0.3279,
"DEU","STINT","TOT","PC_PA","M","2018-04",-0.3285,
"DEU","STINT","TOT","PC_PA","M","2018-05",-0.3252,
"DEU","STINT","TOT","PC_PA","M","2018-06",-0.322,
"DEU","STINT","TOT","PC_PA","M","2018-07",-0.3207,
"DEU","STINT","TOT","PC_PA","M","2018-08",-0.319,
"DEU","STINT","TOT","PC_PA","M","2018-09",-0.3188,
"DEU","STINT","TOT","PC_PA","M","2018-10",-0.3177,
"DEU","STINT","TOT","PC_PA","M","2018-11",-0.3164,
"DEU","STINT","TOT","PC_PA","M","2018-12",-0.3119,
"DEU","STINT","TOT","PC_PA","M","2019-01",-0.308,
"DEU","STINT","TOT","PC_PA","M","2019-02",-0.3084,
"DEU","STINT","TOT","PC_PA","M","2019-03",-0.3092,
"DEU","STINT","TOT","PC_PA","M","2019-04",-0.3105,
"DEU","STINT","TOT","PC_PA","M","2019-05",-0.3119,
"DEU","STINT","TOT","PC_PA","M","2019-06",-0.3289,
"DEU","STINT","TOT","PC_PA","M","2019-07",-0.3649,
"DEU","STINT","TOT","PC_PA","M","2019-08",-0.4077,
"DEU","STINT","TOT","PC_PA","M","2019-09",-0.4176,
"DEU","STINT","TOT","PC_PA","M","2019-10",-0.4129,
"DEU","STINT","TOT","PC_PA","M","2019-11",-0.4013,
"DEU","STINT","TOT","PC_PA","M","2019-12",-0.3947,
"DEU","STINT","TOT","PC_PA","M","2020-01",-0.3911,
"DEU","STINT","TOT","PC_PA","M","2020-02",-0.4088,
"DEU","STINT","TOT","PC_PA","M","2020-03",-0.4166,
"DEU","STINT","TOT","PC_PA","M","2020-04",-0.254,
"DEU","STINT","TOT","PC_PA","M","2020-05",-0.272,
"DEU","STINT","TOT","PC_PA","M","2020-06",-0.376,
"DEU","STINT","TOT","PC_PA","M","2020-07",-0.4441,
"DEU","STINT","TOT","PC_PA","M","2020-08",-0.4797,
"DEU","STINT","TOT","PC_PA","M","2020-09",-0.4914,
"DEU","STINT","TOT","PC_PA","M","2020-10",-0.5091,
"DEU","STINT","TOT","PC_PA","M","2020-11",-0.5209,
"DEU","STINT","TOT","PC_PA","M","2020-12",-0.5381,
"DEU","STINT","TOT","PC_PA","M","2021-01",-0.5472,
"DEU","STINT","TOT","PC_PA","M","2021-02",-0.5411,
"DEU","STINT","TOT","PC_PA","M","2021-03",-0.5391,
"DEU","STINT","TOT","PC_PA","M","2021-04",-0.5382,
"DEU","STINT","TOT","PC_PA","M","2021-05",-0.5401,
"DEU","STINT","TOT","PC_PA","M","2021-06",-0.5429,
"DEU","STINT","TOT","PC_PA","M","2021-07",-0.5448,
"DEU","STINT","TOT","PC_PA","M","2021-08",-0.5476,
"PRT","STINT","TOT","PC_PA","M","2011-01",1.0172,
"PRT","STINT","TOT","PC_PA","M","2011-02",1.0867,
"PRT","STINT","TOT","PC_PA","M","2011-03",1.1755,
"PRT","STINT","TOT","PC_PA","M","2011-04",1.3212,
"PRT","STINT","TOT","PC_PA","M","2011-05",1.4251,
"PRT","STINT","TOT","PC_PA","M","2011-06",1.4886,
"PRT","STINT","TOT","PC_PA","M","2011-07",1.5976,
"PRT","STINT","TOT","PC_PA","M","2011-08",1.5521,
"PRT","STINT","TOT","PC_PA","M","2011-09",1.5365,
"PRT","STINT","TOT","PC_PA","M","2011-10",1.5759,
"PRT","STINT","TOT","PC_PA","M","2011-11",1.4847,
"PRT","STINT","TOT","PC_PA","M","2011-12",1.4261,
"PRT","STINT","TOT","PC_PA","M","2012-01",1.2222,
"PRT","STINT","TOT","PC_PA","M","2012-02",1.0483,
"PRT","STINT","TOT","PC_PA","M","2012-03",0.8585,
"PRT","STINT","TOT","PC_PA","M","2012-04",0.7443,
"PRT","STINT","TOT","PC_PA","M","2012-05",0.6849,
"PRT","STINT","TOT","PC_PA","M","2012-06",0.6589,
"PRT","STINT","TOT","PC_PA","M","2012-07",0.497,
"PRT","STINT","TOT","PC_PA","M","2012-08",0.3324,
"PRT","STINT","TOT","PC_PA","M","2012-09",0.2463,
"PRT","STINT","TOT","PC_PA","M","2012-10",0.2079,
"PRT","STINT","TOT","PC_PA","M","2012-11",0.192,
"PRT","STINT","TOT","PC_PA","M","2012-12",0.1855,
"PRT","STINT","TOT","PC_PA","M","2013-01",0.2049,
"PRT","STINT","TOT","PC_PA","M","2013-02",0.2234,
"PRT","STINT","TOT","PC_PA","M","2013-03",0.2061,
"PRT","STINT","TOT","PC_PA","M","2013-04",0.2089,
"PRT","STINT","TOT","PC_PA","M","2013-05",0.2012,
"PRT","STINT","TOT","PC_PA","M","2013-06",0.2103,
"PRT","STINT","TOT","PC_PA","M","2013-07",0.2214,
"PRT","STINT","TOT","PC_PA","M","2013-08",0.2259,
"PRT","STINT","TOT","PC_PA","M","2013-09",0.2232,
"PRT","STINT","TOT","PC_PA","M","2013-10",0.2258,
"PRT","STINT","TOT","PC_PA","M","2013-11",0.2234,
"PRT","STINT","TOT","PC_PA","M","2013-12",0.2735,
"PRT","STINT","TOT","PC_PA","M","2014-01",0.292,
"PRT","STINT","TOT","PC_PA","M","2014-02",0.2881,
"PRT","STINT","TOT","PC_PA","M","2014-03",0.3053,
"PRT","STINT","TOT","PC_PA","M","2014-04",0.3297,
"PRT","STINT","TOT","PC_PA","M","2014-05",0.3246,
"PRT","STINT","TOT","PC_PA","M","2014-06",0.2414,
"PRT","STINT","TOT","PC_PA","M","2014-07",0.205,
"PRT","STINT","TOT","PC_PA","M","2014-08",0.1916,
"PRT","STINT","TOT","PC_PA","M","2014-09",0.0971,
"PRT","STINT","TOT","PC_PA","M","2014-10",0.0826,
"PRT","STINT","TOT","PC_PA","M","2014-11",0.0809,
"PRT","STINT","TOT","PC_PA","M","2014-12",0.0809,
"PRT","STINT","TOT","PC_PA","M","2015-01",0.0627,
"PRT","STINT","TOT","PC_PA","M","2015-02",0.0482,
"PRT","STINT","TOT","PC_PA","M","2015-03",0.0272,
"PRT","STINT","TOT","PC_PA","M","2015-04",0.0047,
"PRT","STINT","TOT","PC_PA","M","2015-05",-0.0104,
"PRT","STINT","TOT","PC_PA","M","2015-06",-0.0139,
"PRT","STINT","TOT","PC_PA","M","2015-07",-0.0187,
"PRT","STINT","TOT","PC_PA","M","2015-08",-0.0277,
"PRT","STINT","TOT","PC_PA","M","2015-09",-0.037,
"PRT","STINT","TOT","PC_PA","M","2015-10",-0.0536,
"PRT","STINT","TOT","PC_PA","M","2015-11",-0.0876,
"PRT","STINT","TOT","PC_PA","M","2015-12",-0.1263,
"PRT","STINT","TOT","PC_PA","M","2016-01",-0.1461,
"PRT","STINT","TOT","PC_PA","M","2016-02",-0.1836,
"PRT","STINT","TOT","PC_PA","M","2016-03",-0.2285,
"PRT","STINT","TOT","PC_PA","M","2016-04",-0.2492,
"PRT","STINT","TOT","PC_PA","M","2016-05",-0.2572,
"PRT","STINT","TOT","PC_PA","M","2016-06",-0.2679,
"PRT","STINT","TOT","PC_PA","M","2016-07",-0.2945,
"PRT","STINT","TOT","PC_PA","M","2016-08",-0.2982,
"PRT","STINT","TOT","PC_PA","M","2016-09",-0.3016,
"PRT","STINT","TOT","PC_PA","M","2016-10",-0.309,
"PRT","STINT","TOT","PC_PA","M","2016-11",-0.3127,
"PRT","STINT","TOT","PC_PA","M","2016-12",-0.3158,
"PRT","STINT","TOT","PC_PA","M","2017-01",-0.3255,
"PRT","STINT","TOT","PC_PA","M","2017-02",-0.3286,
"PRT","STINT","TOT","PC_PA","M","2017-03",-0.3293,
"PRT","STINT","TOT","PC_PA","M","2017-04",-0.3304,
"PRT","STINT","TOT","PC_PA","M","2017-05",-0.3295,
"PRT","STINT","TOT","PC_PA","M","2017-06",-0.33,
"PRT","STINT","TOT","PC_PA","M","2017-07",-0.3304,
"PRT","STINT","TOT","PC_PA","M","2017-08",-0.3291,
"PRT","STINT","TOT","PC_PA","M","2017-09",-0.3294,
"PRT","STINT","TOT","PC_PA","M","2017-10",-0.3295,
"PRT","STINT","TOT","PC_PA","M","2017-11",-0.329,
"PRT","STINT","TOT","PC_PA","M","2017-12",-0.3279,
"PRT","STINT","TOT","PC_PA","M","2018-01",-0.3285,
"PRT","STINT","TOT","PC_PA","M","2018-02",-0.3285,
"PRT","STINT","TOT","PC_PA","M","2018-03",-0.3279,
"PRT","STINT","TOT","PC_PA","M","2018-04",-0.3285,
"PRT","STINT","TOT","PC_PA","M","2018-05",-0.3252,
"PRT","STINT","TOT","PC_PA","M","2018-06",-0.322,
"PRT","STINT","TOT","PC_PA","M","2018-07",-0.3207,
"PRT","STINT","TOT","PC_PA","M","2018-08",-0.319,
"PRT","STINT","TOT","PC_PA","M","2018-09",-0.3188,
"PRT","STINT","TOT","PC_PA","M","2018-10",-0.3177,
"PRT","STINT","TOT","PC_PA","M","2018-11",-0.3164,
"PRT","STINT","TOT","PC_PA","M","2018-12",-0.3119,
"PRT","STINT","TOT","PC_PA","M","2019-01",-0.308,
"PRT","STINT","TOT","PC_PA","M","2019-02",-0.3084,
"PRT","STINT","TOT","PC_PA","M","2019-03",-0.3092,
"PRT","STINT","TOT","PC_PA","M","2019-04",-0.3105,
"PRT","STINT","TOT","PC_PA","M","2019-05",-0.3119,
"PRT","STINT","TOT","PC_PA","M","2019-06",-0.3289,
"PRT","STINT","TOT","PC_PA","M","2019-07",-0.3649,
"PRT","STINT","TOT","PC_PA","M","2019-08",-0.4077,
"PRT","STINT","TOT","PC_PA","M","2019-09",-0.4176,
"PRT","STINT","TOT","PC_PA","M","2019-10",-0.4129,
"PRT","STINT","TOT","PC_PA","M","2019-11",-0.4013,
"PRT","STINT","TOT","PC_PA","M","2019-12",-0.3947,
"PRT","STINT","TOT","PC_PA","M","2020-01",-0.3911,
"PRT","STINT","TOT","PC_PA","M","2020-02",-0.4088,
"PRT","STINT","TOT","PC_PA","M","2020-03",-0.4166,
"PRT","STINT","TOT","PC_PA","M","2020-04",-0.254,
"PRT","STINT","TOT","PC_PA","M","2020-05",-0.272,
"PRT","STINT","TOT","PC_PA","M","2020-06",-0.376,
"PRT","STINT","TOT","PC_PA","M","2020-07",-0.4441,
"PRT","STINT","TOT","PC_PA","M","2020-08",-0.4797,
"PRT","STINT","TOT","PC_PA","M","2020-09",-0.4914,
"PRT","STINT","TOT","PC_PA","M","2020-10",-0.5091,
"PRT","STINT","TOT","PC_PA","M","2020-11",-0.5209,
"PRT","STINT","TOT","PC_PA","M","2020-12",-0.5381,
"PRT","STINT","TOT","PC_PA","M","2021-01",-0.5472,
"PRT","STINT","TOT","PC_PA","M","2021-02",-0.5411,
"PRT","STINT","TOT","PC_PA","M","2021-03",-0.5391,
"PRT","STINT","TOT","PC_PA","M","2021-04",-0.5382,
"PRT","STINT","TOT","PC_PA","M","2021-05",-0.5401,
"PRT","STINT","TOT","PC_PA","M","2021-06",-0.5429,
"PRT","STINT","TOT","PC_PA","M","2021-07",-0.5448,
"PRT","STINT","TOT","PC_PA","M","2021-08",-0.5476,
"ISL","STINT","TOT","PC_PA","M","2011-01",4.12,
"ISL","STINT","TOT","PC_PA","M","2011-02",4,
"ISL","STINT","TOT","PC_PA","M","2011-03",4,
"ISL","STINT","TOT","PC_PA","M","2011-04",4,
"ISL","STINT","TOT","PC_PA","M","2011-05",4,
"ISL","STINT","TOT","PC_PA","M","2011-06",4,
"ISL","STINT","TOT","PC_PA","M","2011-07",4,
"ISL","STINT","TOT","PC_PA","M","2011-08",4.27,
"ISL","STINT","TOT","PC_PA","M","2011-09",4.56,
"ISL","STINT","TOT","PC_PA","M","2011-10",4.6,
"ISL","STINT","TOT","PC_PA","M","2011-11",4.73,
"ISL","STINT","TOT","PC_PA","M","2011-12",4.8,
"ISL","STINT","TOT","PC_PA","M","2012-01",4.8,
"ISL","STINT","TOT","PC_PA","M","2012-02",4.8,
"ISL","STINT","TOT","PC_PA","M","2012-03",4.87,
"ISL","STINT","TOT","PC_PA","M","2012-04",5.1,
"ISL","STINT","TOT","PC_PA","M","2012-05",5.4,
"ISL","STINT","TOT","PC_PA","M","2012-06",5.66,
"ISL","STINT","TOT","PC_PA","M","2012-07",5.75,
"ISL","STINT","TOT","PC_PA","M","2012-08",5.75,
"ISL","STINT","TOT","PC_PA","M","2012-09",5.75,
"ISL","STINT","TOT","PC_PA","M","2012-10",6.04,
"ISL","STINT","TOT","PC_PA","M","2012-11",6.1,
"ISL","STINT","TOT","PC_PA","M","2012-12",6.14,
"ISL","STINT","TOT","PC_PA","M","2013-01",6.15,
"ISL","STINT","TOT","PC_PA","M","2013-02",6.15,
"ISL","STINT","TOT","PC_PA","M","2013-03",6.16,
"ISL","STINT","TOT","PC_PA","M","2013-04",6.2,
"ISL","STINT","TOT","PC_PA","M","2013-05",6.2,
"ISL","STINT","TOT","PC_PA","M","2013-06",6.2,
"ISL","STINT","TOT","PC_PA","M","2013-07",6.2,
"ISL","STINT","TOT","PC_PA","M","2013-08",6.2,
"ISL","STINT","TOT","PC_PA","M","2013-09",6.2,
"ISL","STINT","TOT","PC_PA","M","2013-10",6.2,
"ISL","STINT","TOT","PC_PA","M","2013-11",6.2,
"ISL","STINT","TOT","PC_PA","M","2013-12",6.2,
"ISL","STINT","TOT","PC_PA","M","2014-01",6.2,
"ISL","STINT","TOT","PC_PA","M","2014-02",6.2,
"ISL","STINT","TOT","PC_PA","M","2014-03",6.17,
"ISL","STINT","TOT","PC_PA","M","2014-04",6.09,
"ISL","STINT","TOT","PC_PA","M","2014-05",6.02,
"ISL","STINT","TOT","PC_PA","M","2014-06",6.08,
"ISL","STINT","TOT","PC_PA","M","2014-07",6.1,
"ISL","STINT","TOT","PC_PA","M","2014-08",6.1,
"ISL","STINT","TOT","PC_PA","M","2014-09",6.1,
"ISL","STINT","TOT","PC_PA","M","2014-10",6.1,
"ISL","STINT","TOT","PC_PA","M","2014-11",5.91,
"ISL","STINT","TOT","PC_PA","M","2014-12",5.56,
"ISL","STINT","TOT","PC_PA","M","2015-01",5.4,
"ISL","STINT","TOT","PC_PA","M","2015-02",5.37,
"ISL","STINT","TOT","PC_PA","M","2015-03",5.35,
"ISL","STINT","TOT","PC_PA","M","2015-04",5.35,
"ISL","STINT","TOT","PC_PA","M","2015-05",5.37,
"ISL","STINT","TOT","PC_PA","M","2015-06",5.77,
"ISL","STINT","TOT","PC_PA","M","2015-07",5.95,
"ISL","STINT","TOT","PC_PA","M","2015-08",6.16,
"ISL","STINT","TOT","PC_PA","M","2015-09",6.4,
"ISL","STINT","TOT","PC_PA","M","2015-10",6.4,
"ISL","STINT","TOT","PC_PA","M","2015-11",6.58,
"ISL","STINT","TOT","PC_PA","M","2015-12",6.6,
"ISL","STINT","TOT","PC_PA","M","2016-01",6.55,
"ISL","STINT","TOT","PC_PA","M","2016-02",6.55,
"ISL","STINT","TOT","PC_PA","M","2016-03",6.55,
"ISL","STINT","TOT","PC_PA","M","2016-04",6.55,
"ISL","STINT","TOT","PC_PA","M","2016-05",6.55,
"ISL","STINT","TOT","PC_PA","M","2016-06",6.55,
"ISL","STINT","TOT","PC_PA","M","2016-07",6.55,
"ISL","STINT","TOT","PC_PA","M","2016-08",6.05,
"ISL","STINT","TOT","PC_PA","M","2016-09",5.95,
"ISL","STINT","TOT","PC_PA","M","2016-10",6.05,
"ISL","STINT","TOT","PC_PA","M","2016-11",5.85,
"ISL","STINT","TOT","PC_PA","M","2016-12",5.6,
"ISL","STINT","TOT","PC_PA","M","2017-01",5.5,
"ISL","STINT","TOT","PC_PA","M","2017-02",5.5,
"ISL","STINT","TOT","PC_PA","M","2017-03",5.5,
"ISL","STINT","TOT","PC_PA","M","2017-04",5.48,
"ISL","STINT","TOT","PC_PA","M","2017-05",5.23,
"ISL","STINT","TOT","PC_PA","M","2017-06",4.9,
"ISL","STINT","TOT","PC_PA","M","2017-07",4.9,
"ISL","STINT","TOT","PC_PA","M","2017-08",4.9,
"ISL","STINT","TOT","PC_PA","M","2017-09",4.9,
"ISL","STINT","TOT","PC_PA","M","2017-10",4.65,
"ISL","STINT","TOT","PC_PA","M","2017-11",4.65,
"ISL","STINT","TOT","PC_PA","M","2017-12",4.65,
"ISL","STINT","TOT","PC_PA","M","2018-01",4.65,
"ISL","STINT","TOT","PC_PA","M","2018-02",4.65,
"ISL","STINT","TOT","PC_PA","M","2018-03",4.65,
"ISL","STINT","TOT","PC_PA","M","2018-04",4.68,
"ISL","STINT","TOT","PC_PA","M","2018-05",4.68,
"ISL","STINT","TOT","PC_PA","M","2018-06",4.7,
"ISL","STINT","TOT","PC_PA","M","2018-07",4.7,
"ISL","STINT","TOT","PC_PA","M","2018-08",4.7,
"ISL","STINT","TOT","PC_PA","M","2018-09",4.7,
"ISL","STINT","TOT","PC_PA","M","2018-10",4.7,
"ISL","STINT","TOT","PC_PA","M","2018-11",4.93,
"ISL","STINT","TOT","PC_PA","M","2018-12",4.93,
"ISL","STINT","TOT","PC_PA","M","2019-01",4.93,
"ISL","STINT","TOT","PC_PA","M","2019-02",4.95,
"ISL","STINT","TOT","PC_PA","M","2019-03",4.98,
"ISL","STINT","TOT","PC_PA","M","2019-04",4.93,
"ISL","STINT","TOT","PC_PA","M","2019-05",4.55,
"ISL","STINT","TOT","PC_PA","M","2019-06",4.35,
"ISL","STINT","TOT","PC_PA","M","2019-07",4.33,
"ISL","STINT","TOT","PC_PA","M","2019-08",4.2,
"ISL","STINT","TOT","PC_PA","M","2019-09",4.2,
"ISL","STINT","TOT","PC_PA","M","2019-10",3.9,
"ISL","STINT","TOT","PC_PA","M","2019-11",3.7,
"ISL","STINT","TOT","PC_PA","M","2019-12",3.7,
"ISL","STINT","TOT","PC_PA","M","2020-01",3.66,
"ISL","STINT","TOT","PC_PA","M","2020-02",3.43,
"ISL","STINT","TOT","PC_PA","M","2020-03",2.43,
"ISL","STINT","TOT","PC_PA","M","2020-04",2.43,
"ISL","STINT","TOT","PC_PA","M","2020-05",1.66,
"ISL","STINT","TOT","PC_PA","M","2020-06",1.63,
"ISL","STINT","TOT","PC_PA","M","2020-07",1.53,
"ISL","STINT","TOT","PC_PA","M","2020-08",1.59,
"ISL","STINT","TOT","PC_PA","M","2020-09",1.56,
"ISL","STINT","TOT","PC_PA","M","2020-10",1.5,
"ISL","STINT","TOT","PC_PA","M","2020-11",1.28,
"ISL","STINT","TOT","PC_PA","M","2020-12",1.38,
"ISL","STINT","TOT","PC_PA","M","2021-01",1.38,
"ISL","STINT","TOT","PC_PA","M","2021-02",1.38,
"ISL","STINT","TOT","PC_PA","M","2021-03",1.38,
"ISL","STINT","TOT","PC_PA","M","2021-04",1.35,
"ISL","STINT","TOT","PC_PA","M","2021-05",1.6,
"ISL","STINT","TOT","PC_PA","M","2021-06",1.6,
"ISL","STINT","TOT","PC_PA","M","2021-07",1.6,
"ISL","STINT","TOT","PC_PA","M","2021-08",1.86,
